State,Library ID,Submission Year,Library Name,Street Address,City,Zip Code,Longitude,Latitude,State Code,County Code,County,County Population,Public Library Definition,Legal Basis,Administrative Structure,Interlibrary Relationship,Service Population,Service Population Without Duplicates,Central Libraries,Branch Libraries,Bookmobiles,MLS Librarians,Librarians,Employees,Total Staff,Local Government Operating Revenue,State Government Operating Revenue,Federal Government Operating Revenue,Other Operating Revenue,Total Operating Revenue,Salaries,Benefits,Total Staff Expenditures,Print Collection Expenditures,Digital Collection Expenditures,Other Collection Expenditures,Total Collection Expenditures,Other Operating Expenditures,Total Operating Expenditures,Local Government Capital Revenue,State Government Capital Revenue,Federal Government Capital Revenue,Other Capital Revenue,Total Capital Revenue,Total Capital Expenditures,Print Collection,Digital Collection,Audio Collection,Downloadable Audio,Physical Video,Downloadable Video,Local Cooperative Agreements,State Licensed Databases,Total Licensed Databases,Print Subscriptions,Hours Open,Library Visits,Reference Transactions,Registered Users,Circulation Transactions,Interlibrary Loans Provided,Interlibrary Loans Received,Library Programs,Children’s Programs,Young Adult Programs,Library Program Audience,Children’s Program Audience,Young Adult Program Audience,Public Internet Computers,Internet Computer Use,Wireless Internet Sessions,Start Date,End Date
IA,IA0486,2015,LOGAN PUBLIC LIBRARY,121 E 6TH ST,LOGAN,51546,-95.789417,41.644098,19,85,HARRISON,14324,Y,CI,SO,ME,3003,2960,1,0,0,0,1.51,0,1.51,67932,1091,0,9191,78214, , , ,10896,540,2566,14002, ,78828,0,0,0,0,0,0,16519,15552,501,8189,766,0,4,16,20,64,2080,10244,935,2297,12964,123,77,85,85,0,826,826,0,3,1664,-1,07/01/2013,06/30/2014
IA,IA0487,2015,MISSOURI VALLEY PUBLIC LIBRARY,420 E HURON ST,MISSOURI VALLEY,51555,-95.889419,41.557455,19,85,HARRISON,14324,Y,CI,SO,ME,7095,6993,1,0,0,1,2,0.1,2.1,115066,2262,0,54225,171553,65567,34250,99817,11530,1704,4400,17634,88349,205800,0,0,0,0,0,0,36055,15552,849,8189,1969,0,2,13,15,57,2044,34294,1716,3480,52073,106,277,78,56,8,2274,1906,72,8,6364,-1,07/01/2013,06/30/2014
IA,IA0488,2015,MODALE PUBLIC LIBRARY,208 MAIN,MODALE,51556,-96.01195,41.618225,19,85,HARRISON,14324,Y,CI,SO,ME,283,279,1,0,0,0,0.28,0.04,0.32,11890,0,0,1414,13304, , , ,1688,138,352,2178, ,12337,0,0,0,0,0,1644,4664,0,86,1060,308,1,2,28,30,9,1016,2055,251,229,2568,82,77,17,12,2,273,223,15,2,629,-1,07/01/2013,06/30/2014
IA,IA0489,2015,MONDAMIN PUBLIC LIBRARY,201 MAPLE ST,MONDAMIN,51557,-96.0218609,41.7103813,19,85,HARRISON,14324,Y,CI,SO,ME,844,832,1,0,0,0,0.5,0,0.5,12561,964,0,6669,20194, , , ,3918,45,4159,8122, ,23396,0,0,0,0,0,0,10659,10057,405,6635,974,0,0,13,13,10,1040,4668,15,331,4898,102,82,6,4,0,43,35,0,3,3000,3000,07/01/2013,06/30/2014
IA,IA0490,2015,WOODBINE CARNEGIE PUBLIC LIBRARY,58 5TH,WOODBINE,51579,-95.7057742,41.7370589,19,85,HARRISON,14324,Y,CI,SO,ME,1760,1735,1,0,0,0,1.75,0.13,1.88,74094,1535,0,4387,80016, , , ,11434,1053,650,13137, ,78244,0,0,0,0,0,0,21014,15552,737,8189,1765,0,2,14,16,58,1728,11000,189,1680,10179,116,92,159,144,0,783,628,0,8,1525,-1,07/01/2013,06/30/2014
IA,IA0491,2015,ARTHUR PUBLIC LIBRARY,224 S MAIN ST,ARTHUR,51431,-95.3474786,42.3346696,19,93,IDA,7042,Y,CI,SO,ME,253,249,1,0,0,0,0.34,0,0.34,8384,516,0,5191,14091, , , ,989,354,1352,2695, ,14463,0,0,0,0,0,0,18905,15552,242,8189,1504,0,0,17,17,18,884,4766,20,522,6514,0,0,86,38,12,810,660,42,4,927,167,07/01/2013,06/30/2014
IA,IA0492,2015,STUBBS MEMORIAL LIBRARY,207 E SECOND ST,HOLSTEIN,51025,-95.5431342,42.4892739,19,93,IDA,7042,Y,CI,SO,ME,2013,1984,1,0,0,0,0.98,0,0.98,49039,1391,0,612,51042, , , ,6801,1019,1202,9022, ,44011,0,0,0,0,0,0,21528,8200,425,4080,1493,0,0,17,17,43,1456,20756,3060,807,20293,65,94,41,41,0,696,696,0,13,2496,-1,07/01/2013,06/30/2014
IA,IA0493,2015,IDA GROVE PUBLIC LIBRARY,100 E 2ND ST,IDA GROVE,51445,-95.4654745,42.3439884,19,93,IDA,7042,Y,CI,SO,ME,3015,2972,1,0,0,0,2,0.25,2.25,80748,4151,0,8647,93546,48672,13941,62613,6388,624,1437,8449,20434,91496,0,1500,0,0,1500,1500,13893,15552,833,8189,1585,0,1,17,18,32,2016,33108,1256,1595,30982,27,49,92,80,4,2520,2405,38,8,3984,-1,07/01/2013,06/30/2014
IA,IA0494,2015,ONAWA PUBLIC LIBRARY,707 IOWA AVE W,ONAWA,51040,-96.093571,42.026699,19,133,MONONA,8996,Y,CI,SO,ME,4896,4825,1,0,0,0,1.45,1.2,2.65,159356,2057,0,9766,171179,72904,22140,95044,12386,745,0,13131,59505,167680,0,0,0,0,0,0,29727,15552,235,8189,785,0,0,17,17,42,2496,30218,4883,3549,22728,113,185,8,5,0,383,333,0,6,6567,-1,07/01/2013,06/30/2014
IA,IA0495,2015,WHITING PUBLIC LIBRARY,407 WHITTIER ST,WHITING,51063,-96.1555036,42.1275092,19,133,MONONA,8996,Y,CI,SO,ME,1562,1539,1,0,0,0.3,1.43,0,1.43,57821,3947,0,12909,74677, , , ,14205,2556,2922,19683, ,72910,0,0,0,0,0,0,10862,15552,950,8189,1857,0,1,17,18,78,1780,9412,4396,1040,15915,331,143,78,62,3,1162,761,81,7,1237,190,07/01/2013,06/30/2014
IA,IA0497,2015,FISHER-WHITING MEMORIAL LIBRARY,609 COURTRIGHT,MAPLETON,51034,-95.789209,42.164665,19,133,MONONA,8996,Y,CI,SO,ME,1838,1812,1,0,0,1,1.65,0.55,2.2,79670,2715,0,1051,83436,53854,8867,62721,8079,496,3737,12312,6606,81639,0,0,0,3803,3803,3803,15420,15552,167,8189,821,0,0,17,17,37,2192,18564,6897,813,19536,163,431,36,28,0,1041,840,0,8,3036,-1,07/01/2013,06/30/2014
IA,IA0498,2015,HARLAN COMMUNITY LIBRARY,718 COURT,HARLAN,51537,-95.3192312,41.6577427,19,165,SHELBY,11948,Y,CI,SO,ME,7046,6944,1,0,0,1,4.2,0.5,4.7,317451,3180,0,14903,335534,158976,102071,261047,22468,7595,4296,34359,43345,338751,0,0,0,0,0,0,45082,15552,3101,8189,3526,0,1,13,14,71,2392,82000,410,4566,56896,234,316,235,90,0,3759,1568,0,12,10438,1248,07/01/2013,06/30/2014
IA,IA0499,2015,BLAKESBURG PUBLIC LIBRARY,407 S WILSON ST,BLAKESBURG,52536,0,0,19,179,WAPELLO,35212,Y,CI,SO,ME,965,951,1,0,0,0.5,0.5,0,0.5,10135,711,0,5809,16655, , , ,1755,758,315,2828, ,16969,0,0,0,0,0,0,6235,15552,3,8189,196,0,1,3,4,17,1040,5109,357,146,4489,2,7,8,8,0,120,120,0,7,1001,1001,07/01/2013,06/30/2014
IA,IA0500,2015,FARMERSBURG PUBLIC LIBRARY,208 S MAIN,FARMERSBURG,52047,-91.3680413,42.9590869,19,43,CLAYTON,17692,Y,CI,SO,ME,307,303,1,0,0,0,0.5,0,0.5,13921,623,0,6720,21264, , , ,617,40,171,828, ,14069,0,0,0,0,0,0,8101,0,65,0,538,0,0,13,13,2,1040,1896,463,389,2264,77,17,5,3,1,230,215,9,6,1560,0,07/01/2013,06/30/2014
IA,IA0501,2015,COLFAX PUBLIC LIBRARY,25 W DIVISION ST,COLFAX,50054,-93.246238,41.677106,19,99,JASPER,36872,Y,CI,SO,ME,2093,2063,1,0,0,0,0.75,0.1,0.85,65282,977,0,3115,69374, , , ,6033,488,1123,7644, ,66683,2000,0,0,0,2000,2000,7966,15552,119,8189,455,0,0,0,0,33,1560,8917,46,954,10720,0,25,57,50,1,1355,1308,8,3,2286,244,07/01/2013,06/30/2014
IA,IA0502,2015,CLEARFIELD PUBLIC LIBRARY,401 BROADWAY SUITE 200,CLEARFIELD,50840,-94.4756443,40.8033297,19,173,TAYLOR,6143,Y,CI,SO,ME,1286,1267,1,0,0,0,0.4,0,0.4,8501,0,0,771,9272, , , ,3040,0,0,3040, ,9874,0,0,0,0,0,0,9311,0,0,0,0,0,0,13,13,25,728,1094,25,153,3437,0,0,44,44,0,356,356,0,2,378,0,07/01/2013,06/30/2014
IA,IA0503,2015,J.J. HANDS LIBRARY,609 2ND. ST,LOHRVILLE,51453,-94.5480417,42.270228,19,25,CALHOUN,9866,Y,CI,SO,ME,475,468,1,0,0,0,1.04,0.38,1.42,15957,1294,0,23168,40419, , , ,2685,0,192,2877, ,45720,0,0,0,0,0,0,9176,15577,70,8194,322,0,0,16,16,23,2158,8280,36,298,4298,58,218,78,58,3,1141,924,20,6,2132,-1,07/01/2013,06/30/2014
IA,IA0504,2015,VICTOR PUBLIC LIBRARY,710 2ND ST,VICTOR,52347,-92.2981407,41.7317399,19,95,IOWA,16375,Y,CI,SO,ME,2227,2195,1,0,0,0,0.9,0.1,1,40240,1866,0,49222,91328, , , ,9111,1217,5541,15869, ,91328,0,0,0,0,0,0,10642,8285,82,4080,643,0,1,16,17,44,1560,4660,1560,648,13445,82,63,46,38,4,293,238,41,5,1713,-1,07/01/2013,06/30/2014
IA,IA0505,2015,GRAETTINGER PUBLIC LIBRARY,115 W ROBINS ST,GRAETTINGER,51342,-94.7508458,43.2376713,19,147,PALO ALTO,9099,Y,CI,SO,ME,971,957,1,0,0,0,1,0,1,35359,898,0,7221,43478, , , ,2979,443,0,3422, ,46011,0,0,0,0,0,0,10253,15552,108,8189,339,0,0,16,16,20,2080,5153,430,541,4654,30,11,68,47,6,1576,1456,60,3,840,194,07/01/2013,06/30/2014
IA,IA0506,2015,LAUREL COMMUNITY LIBRARY,102 N MAIN ST,LAUREL,50141,-92.922281,41.884447,19,127,MARSHALL,40866,N,CI,SO,ME,239,236,1,0,0,0,0,0,0,2654,0,0,4687,7341, , , ,3470,0,2014,5484, ,5988,0,0,0,0,0,1389,2956,0,0,0,929,0,0,0,0,0,312,338,212,284,714,0,0,7,5,0,788,645,0,0,0,-1,07/01/2013,06/30/2014
IA,IA0507,2015,POMEROY PUBLIC LIBRARY,114 S ONTARIO ST,POMEROY,50575,-94.6840533,42.5508884,19,25,CALHOUN,9866,Y,CI,SO,ME,996,982,1,0,0,0,0.55,0.25,0.8,37405,1255,0,1943,40603, , , ,5201,0,933,6134, ,40603,0,1500,0,1697,3197,3197,12358,0,109,0,1525,0,1,13,14,45,1144,8063,821,648,11051,5,6,59,20,0,1431,371,0,16,1636,200,07/01/2013,06/30/2014
IA,IA0509,2015,DUMONT COMMUNITY LIBRARY,602 2ND ST,DUMONT,50625,-92.97173,42.7500928,19,23,BUTLER,15006,Y,CI,SO,ME,1761,1736,1,0,0,0,0.85,0,0.85,32960,1507,0,3104,37571, , , ,6804,414,901,8119, ,36105,0,0,0,500,500,1645,16149,8200,168,4080,1295,0,1,17,18,37,1629,11311,364,887,13848,76,196,78,52,0,673,633,0,7,4364,-1,07/01/2013,06/30/2014
IA,IA0510,2015,WEST UNION COMMUNITY LIBRARY,210 N VINE ST,WEST UNION,52175,-91.808188,42.963899,19,65,FAYETTE,20343,Y,CI,SO,ME,3804,3749,1,0,0,0.43,2.54,0.25,2.79,147050,3468,0,11220,161738,68888,24620,93508,10804,4686,2993,18483,26406,138397,0,1469,0,0,1469,40087,23220,8384,1059,4086,1356,0,0,16,16,55,2366,44340,151,2078,42628,259,370,82,58,0,1861,1632,0,10,8302,-1,07/01/2013,06/30/2014
IA,IA0511,2015,AURELIA PUBLIC LIBRARY,232 MAIN ST,AURELIA,51005,-95.43655,42.713277,19,35,CHEROKEE,11836,Y,CI,SO,ME,1220,1202,1,0,0,0,0.75,0.45,1.2,58891,1929,0,1791,62611, , , ,7850,1434,1950,11234, ,46269,0,0,0,0,0,0,13131,15552,633,8189,1280,0,0,17,17,45,2288,5932,323,525,10362,51,49,5,5,0,245,245,0,7,1833,0,07/01/2013,06/30/2014
IA,IA0513,2015,DOW CITY PUBLIC LIBRARY,104 S FRANKLIN ST,DOW CITY,51528,-95.496251,41.928544,19,47,CRAWFORD,17228,N,CI,SO,ME,510,503,1,0,0,0,0.51,0.07,0.58,22492,0,0,1484,23976, , , ,3041,248,634,3923, ,22231,0,0,0,0,0,2963,8406,0,156,1911,554,0,2,28,30,15,1016,3703,452,413,4627,148,140,29,21,3,491,402,28,4,1134,-1,07/01/2013,06/30/2014
IA,IA0516,2015,BATTLE CREEK PUBLIC LIBRARY,115 MAIN ST,BATTLE CREEK,51006,-95.5990399,42.3159384,19,93,IDA,7042,Y,CI,SO,ME,1058,1043,1,0,0,0,0.63,0,0.63,17834,1118,0,1920,20872, , , ,3314,364,42,3720, ,24144,0,0,0,0,0,0,5927,9555,325,6201,153,0,0,13,13,22,1300,7701,200,1250,8177,0,30,6,4,2,265,231,34,6,5240,0,07/01/2013,06/30/2014
IA,IA0517,2015,GALVA PUBLIC LIBRARY,203 S MAIN ST,GALVA,51020,-95.4172509,42.5069374,19,93,IDA,7042,Y,CI,SO,ME,750,739,1,0,0,0,0.5,0,0.5,28873,754,0,5831,35458, , , ,4477,0,3407,7884, ,33800,0,0,0,0,0,0,3648,0,28,0,1022,0,0,3,3,16,1040,5880,72,645,6245,32,14,17,12,3,365,325,31,3,621,-1,07/01/2013,06/30/2014
IA,IA0518,2015,EDWARD F. OWEN MEMORIAL LIBRARY,1120 WILLOW DR,CARTER LAKE,51510,-95.915012,41.290322,19,155,POTTAWATTAMIE,93128,Y,CI,SO,ME,3815,3760,1,0,0,0,2,0.65,2.65,132699,3656,0,2255,138610,84802,24838,109640,9860,1817,1008,12685,26582,148907,3200,0,0,0,3200,3200,12968,15552,266,8189,481,0,2,13,15,27,2080,14733,1820,1732,22246,58,27,164,139,10,2177,1946,37,10,3900,-1,07/01/2013,06/30/2014
IA,IA0519,2015,COIN PUBLIC LIBRARY,115 MAIN ST,COIN,51636,-95.2323753,40.6555153,19,145,PAGE,15496,N,CI,SO,ME,193,190,1,0,0,0,0,0,0,445,0,0,2216,2661, , , ,160,0,0,160, ,2186,0,0,0,0,0,1121,30258,0,0,723,138,0,1,12,13,1,884,1401,171,156,1751,0,0,0,0,0,0,0,0,1,429,-1,07/01/2013,06/30/2014
IA,IA0520,2015,HARTLEY PUBLIC LIBRARY,91 1ST ST SE,HARTLEY,51346,-95.4757626,43.179944,19,141,O'BRIEN,14056,Y,CI,SO,ME,2285,2252,1,0,0,0,2,0.12,2.12,41950,2649,375,3684,48658,47049,7803,54852,15905,929,779,17613,17386,89851,0,0,0,0,0,0,22244,15552,821,8189,1679,0,0,17,17,93,1976,13048,2860,2353,28095,182,68,473,200,82,7583,4739,831,8,921,-1,07/01/2013,06/30/2014
IA,IA0521,2015,H.F. AND MAUDE E. MARCHANT MEMORIAL LIBRARY,1110 MAIN ST,SCRANTON,51462,-94.5453198,42.0188781,19,73,GREENE,9200,Y,CI,SO,ME,567,559,1,0,0,0,0.86,0,0.86,25983,1554,0,6518,34055, , , ,5723,403,1499,7625, ,43678,0,0,0,553881,553881,375927,7393,15552,10,8189,1117,0,0,16,16,29,1040,6100,300,379,11392,206,10,128,65,53,1884,1145,664,6,2617,2,07/01/2013,06/30/2014
IA,IA0522,2015,FARNHAMVILLE PUBLIC LIBRARY,240 HARDIN,FARNHAMVILLE,50538,-94.4031069,42.2759478,19,25,CALHOUN,9866,Y,CI,SO,ME,610,601,1,0,0,0,0.45,0,0.45,20966,467,0,334,21767, , , ,3774,378,1430,5582, ,13794,0,0,0,0,0,0,7116,15552,132,8189,922,0,0,16,16,23,936,2024,52,474,4035,0,4,18,10,2,594,487,37,1,260,-1,07/01/2013,06/30/2014
IA,IA0523,2015,LAKE CITY PUBLIC LIBRARY,110 E WASHINGTON ST,LAKE CITY,51449,-94.7336467,42.2682794,19,25,CALHOUN,9866,Y,CI,SO,ME,2186,2154,1,0,0,0,1.98,0,1.98,70993,3906,0,24141,99040, , , ,10466,636,1271,12373, ,77065,0,0,0,0,0,0,23432,15522,728,8189,1022,0,0,17,17,41,2352,16132,288,1232,14136,116,123,219,55,5,2600,893,35,12,4458,-1,07/01/2013,06/30/2014
IA,IA0524,2015,LACONA PUBLIC LIBRARY,107 E MAIN,LACONA,50139,-93.3852276,41.1895655,19,181,WARREN,47956,Y,CI,SO,ME,765,754,1,0,0,0,0.3,0.2,0.5,13907,762,0,10240,24909, , , ,2988,0,738,3726, ,16213,0,0,0,10000,10000,3000,6230,15552,86,8189,700,0,0,13,13,24,1040,2618,413,325,3147,0,81,27,5,0,235,117,0,7,850,-1,07/01/2013,06/30/2014
IA,IA0525,2015,EVERLY PUBLIC LIBRARY,308 N MAIN,EVERLY,51338,-95.327243,43.16075,19,41,CLAY,16515,Y,CI,SO,ME,931,918,1,0,0,0,0.75,0,0.75,44183,855,0,551,45589, , , ,4500,0,18,4518, ,45589,0,0,0,0,0,0,6790,0,133,0,214,0,0,17,17,19,1560,4800,150,348,2017,24,38,17,8,5,115,60,15,3,240,25,07/01/2013,06/30/2014
IA,IA0528,2015,AUBURN PUBLIC LIBRARY,209 PINE ST,AUBURN,51433,-94.8776898,42.2505903,19,161,SAC,10035,Y,CI,SO,ME,530,522,1,0,0,0,0.55,0,0.55,16761,958,0,2200,19919, , , ,3528,41,545,4114, ,22992,0,1108,0,0,1108,1108,10499,0,175,0,715,0,0,17,17,14,1040,4590,1377,463,3141,89,95,22,18,4,498,447,51,6,3380,-1,07/01/2013,06/30/2014
IA,IA0530,2015,DICKENS PUBLIC LIBRARY,210 MAIN ST,DICKENS,51333,-95.023975,43.132179,19,41,CLAY,16515,Y,CI,SO,ME,445,439,1,0,0,0,0.5,0,0.5,12780,701,0,700,14181, , , ,700,34,356,1090, ,10796,0,0,0,0,0,0,5743,0,267,0,100,0,1,13,14,5,1040,2878,50,215,1415,0,0,155,72,22,1766,732,232,2,1200,0,07/01/2013,06/30/2014
IA,IA0531,2015,DOON PUBLIC LIBRARY,207 BARTON AVE,DOON,51235,-96.2313567,43.2779953,19,119,LYON,11683,Y,CI,SO,ME,658,649,1,0,0,0,0.51,0,0.51,22000,60,0,340,22400, , , ,6663,406,1345,8414, ,24137,0,0,0,0,0,0,13301,15552,336,8189,665,0,0,17,17,20,1066,3100,583,311,7972,0,0,55,55,0,603,603,0,4,620,-1,07/01/2013,06/30/2014
IA,IA0532,2015,GLIDDEN PUBLIC LIBRARY,110 IDAHO ST,GLIDDEN,51443,-94.7288483,42.0554428,19,27,CARROLL,20562,Y,CI,SO,ME,1248,1230,1,0,0,0,0.7,0.1,0.8,47710,1099,0,750,49559, , , ,5793,525,1207,7525, ,39192,0,0,0,0,0,0,10777,15552,0,8189,202,0,1,0,1,38,1664,4928,52,801,6744,38,54,28,16,0,738,618,0,4,750,156,07/01/2013,06/30/2014
IA,IA0533,2015,MONROE PUBLIC LIBRARY,416 S BUCHANAN ST,MONROE,50170,-93.107951,41.517811,19,99,JASPER,36872,Y,CI,SO,ME,2279,2246,1,0,0,0,1.33,0,1.33,62069,1999,0,9252,73320, , , ,11949,116,0,12065, ,71750,0,0,0,0,0,0,19775,15552,195,8189,278,0,0,14,14,36,1872,7253,35,1356,12157,38,10,15,13,1,448,435,8,4,1006,0,07/01/2013,06/30/2014
IA,IA0534,2015,MURRAY PUBLIC LIBRARY,416 MAPLE ST,MURRAY,50174,-93.9508482,41.0409858,19,39,CLARKE,9217,Y,CI,SO,ME,756,745,1,0,0,0,0.48,0,0.48,13223,0,0,0,13223, , , ,1144,0,23,1167, ,22107,0,0,0,0,0,4393,8036,0,52,2833,460,3,1,12,13,64,1040,3472,469,320,2776,0,0,25,18,0,139,114,0,3,1680,-1,07/01/2013,06/30/2014
IA,IA0535,2015,NEW MARKET PUBLIC LIBRARY,407 MAIN ST,NEW MARKET,51646,-94.8995186,40.7347885,19,173,TAYLOR,6143,Y,CI,SO,ME,415,409,1,0,0,0,0.2,0,0.2,5363,0,0,6,5369, , , ,232,0,0,232, ,3861,0,0,0,0,0,2411,3877,0,31,0,146,0,1,12,13,1,442,270,5,104,150,121,114,1,1,0,24,24,0,1,922,-1,07/01/2013,06/30/2014
IA,IA0536,2015,SCHALLER PUBLIC LIBRARY,103 S MAIN,SCHALLER,51053,-95.2934748,42.5004752,19,161,SAC,10035,Y,CI,SO,ME,952,938,1,0,0,0,0.5,0.04,0.54,23201,1069,0,3177,27447, , , ,4618,370,1402,6390, ,28709,0,1163,0,0,1163,1163,11319,15552,58,8189,458,0,0,4,4,40,1040,4148,96,332,6839,160,87,25,8,0,886,729,0,3,1009,-1,07/01/2013,06/30/2014
IA,IA0537,2015,UTE PUBLIC LIBRARY,130 MAIN ST,UTE,51060,-95.7065811,42.0502405,19,133,MONONA,8996,Y,CI,SO,ME,374,369,1,0,0,0,0.37,0.05,0.42,16131,0,0,1451,17582, , , ,2231,182,465,2878, ,16303,0,0,0,0,0,2173,6164,0,114,1401,406,1,2,28,30,11,1016,2716,332,303,3393,108,102,21,15,2,360,295,20,3,831,-1,07/01/2013,06/30/2014
IA,IA0541,2015,MANILLA PUBLIC LIBRARY,447 MAIN ST,MANILLA,51454,-95.2328359,41.8897059,19,47,CRAWFORD,17228,Y,CI,SO,ME,776,765,1,0,0,0,0.2,0,0.2,10251,0,0,0,10251, , , ,1480,0,0,1480, ,9320,0,0,0,0,0,326,8250,0,0,0,0,0,0,0,0,3,416,728,688,135,1504,2,2,4,3,0,27,22,0,0,0,-1,07/01/2013,06/30/2014
IA,IA0544,2015,WASHTA PUBLIC LIBRARY,100 S 5TH AVE,WASHTA,51061,-95.7201234,42.57533,19,35,CHEROKEE,11836,Y,CI,SO,ME,371,366,1,0,0,0,0.25,0.06,0.31,13806,1058,0,1031,15895, , , ,5346,822,1296,7464, ,15686,0,0,0,0,0,0,7847,0,208,0,710,0,0,0,0,20,1222,6627,11,462,7026,18,0,16,4,0,113,65,0,6,369,0,07/01/2013,06/30/2014
IA,IA0545,2015,WESTSIDE PUBLIC LIBRARY,150 MAIN ST,WESTSIDE,51467,-95.0982483,42.0748634,19,47,CRAWFORD,17228,N,CI,SO,ME,299,295,1,0,0,0,0.3,0.04,0.34,12634,0,0,1422,14056, , , ,1783,146,371,2300, ,13034,0,0,0,0,0,1737,4928,0,91,1120,325,1,2,28,30,9,1016,2171,265,242,2713,87,82,17,12,2,288,236,16,3,665,-1,07/01/2013,06/30/2014
IA,IA0547,2015,JOHNSTON PUBLIC LIBRARY,6700 MERLE HAY RD,JOHNSTON,50131,-93.697662,41.683253,19,153,POLK,459862,Y,CI,SO,ME,25441,25074,1,0,0,4,6,7.68,13.68,1137202,29663,0,33150,1200015,621393,170012,791405,83648,13851,50226,147725,253883,1193013,0,0,0,3000,3000,3000,63012,15552,12824,8189,6094,0,10,17,27,172,3068,150572,9174,14977,320938,1394,82,440,350,30,18398,15140,574,17,13661,27519,07/01/2013,06/30/2014
IA,IA0548,2015,PRAIRIE CITY PUBLIC LIBRARY,100 E FIFTH,PRAIRIE CITY,50228,-93.236036,41.599403,19,99,JASPER,36872,Y,CI,SO,ME,2010,1981,1,0,0,0,0.75,0.13,0.88,41101,1092,0,495,42688, , , ,7037,575,341,7953, ,43263,12754,0,0,0,12754,12754,11044,15552,343,8189,0,0,0,17,17,34,1300,6656,601,1448,6166,27,161,86,39,0,681,429,0,3,831,-1,07/01/2013,06/30/2014
IA,IA0549,2015,LYNNVILLE PUBLIC LIBRARY,404 EAST ST,LYNNVILLE,50153,-92.782762,41.578362,19,99,JASPER,36872,Y,CI,SO,ME,1689,1665,1,0,0,0,1.1,0,1.1,31381,2732,0,1500,35613, , , ,6266,379,768,7413, ,33306,0,0,0,0,0,0,11670,13304,507,0,2534,0,0,17,17,32,1196,3331,260,1096,15153,583,50,28,28,0,560,560,0,6,2600,0,07/01/2013,06/30/2014
IA,IA0550,2015,DOLORES TILLINGHAST MEMORIAL LIBRARY,234 N 4TH ST,HARPERS FERRY,52146,-91.1497877,43.2030368,19,5,ALLAMAKEE,14038,Y,CI,SO,ME,1065,1050,1,0,0,0,0.43,0,0.43,12073,532,0,8826,21431, , , ,2879,325,0,3204, ,20909,0,0,0,0,0,0,6458,400,530,24,100,0,0,0,0,35,816,3000,250,715,10025,200,150,14,6,6,49,12,12,4,2700,150,07/01/2013,06/30/2014
IA,IA0551,2015,SULLY COMMUNITY LIBRARY,318 6TH AVE,SULLY,50251,-92.8473389,41.5789943,19,99,JASPER,36872,Y,CI,SO,ME,2858,2817,1,0,0,0,0.89,0,0.89,52585,1844,0,3441,57870, , , ,9287,439,2438,12164, ,57870,0,0,0,0,0,0,12964,15552,343,8189,1942,0,0,13,13,37,1196,14619,665,1487,26694,60,0,17,14,1,573,543,20,3,52,-1,07/01/2013,06/30/2014
IA,IA0552,2015,WATERVILLE PUBLIC LIBRARY,82 MAIN ST,WATERVILLE,52170,-91.2907545,43.2041684,19,5,ALLAMAKEE,14038,Y,CI,SO,ME,689,679,1,0,0,0,0.28,0,0.28,8338,647,0,1755,10740, , , ,315,312,178,805, ,10891,9000,0,0,32620,41620,31764,3565,5340,74,3077,586,0,0,0,0,3,620,958,100,298,3127,98,21,15,9,0,308,152,0,4,312,0,07/01/2013,06/30/2014
IA,IA0554,2015,REDFIELD PUBLIC LIBRARY,1112 THOMAS ST,REDFIELD,50233,-94.1971056,41.5906024,19,49,DALLAS,77400,Y,CI,SO,ME,1988,1959,1,0,0,0,1.08,0,1.08,56397,1331,0,0,57728, , , ,10609,0,1460,12069, ,64127,0,0,0,0,0,0,18364,0,229,0,731,0,0,0,0,12,1768,10000,2195,733,19460,0,0,8,7,0,320,284,0,8,3433,0,07/01/2013,06/30/2014
IA,IA0555,2015,AURORA PUBLIC LIBRARY,401 WOODRUFF ST,AURORA,50607,-91.7291288,42.6169666,19,19,BUCHANAN,21038,Y,CI,SO,ME,1716,1691,1,0,0,0,0.5,0,0.5,11928,865,0,1398,14191, , , ,1100,476,852,2428, ,12168,0,0,0,0,0,0,2898,8200,88,4080,461,0,0,16,16,18,964,3209,15,287,2004,43,15,31,29,0,115,107,0,2,962,-1,07/01/2013,06/30/2014
IA,IA0556,2015,BADGER PUBLIC LIBRARY,211 1ST AVE SE,BADGER,50516,-94.144118,42.6148544,19,187,WEBSTER,36955,Y,CI,SO,ME,569,561,1,0,0,0,0.45,0,0.45,23990,0,0,264,24254, , , ,2984,350,889,4223, ,19609,1500,0,0,0,1500,0,4424,8200,83,4080,248,0,0,0,0,10,936,6521,257,493,5793,3,1,122,34,34,773,126,126,4,3240,-1,07/01/2013,06/30/2014
